#plants
# 1=year
# 2=month
# 3=day
# 4=simulation time
# 5=depth of the roots [mm]
# 6=actual Kc
# 7=effective temperature sum [dC]
# 8=development stage (dvs)
# 9=total gross assimilation [kg CH2O/L2]
#10=ponding on plants/interception [L/T]
#11=ponding on soil [L]
#12=total green leaf area (slaig)
#13=total dead leaf area (slaid)
#14=dry weight of green leaves (wlvg) [kg DM/L2]
#15=dry weight of dead leaves (wlvd) [kg DM/L2]
#16=dry weight of storage organs (wso) [kg DM/L2]
#17=dry weight of stems (wst) [kg DM/L2]
#18=dry weight of roots (wrt) [kg DM/L2]
#19=dry weight of dead roots (wrtd) [kg DM/L2]
#20=dry weight of crowns (wcrn) [kg DM/L2]
#21=C storage of grass [kg C/L2]
#22=plant_type
year month  day time  rootdepth          akc     temp_sum          dvs       cgphot   pond_plant    pond_soil        slaig        slaid         wlvg         wlvd          wso          wst          wrt         wrtd         wcrn      storage   plant_type
2023  1 12  2481.00 -1.96995E+02  4.75022E-01  6.61943E+02  7.00205E-02  7.66527E-07  2.00562E-02  0.00000E+00  2.04588E-01  0.00000E+00  5.99861E-07  0.00000E+00  8.93012E-24  4.82612E-08  3.26617E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2482.00 -1.97745E+02  4.75022E-01  6.61943E+02  7.00205E-02  7.70020E-07  1.83185E-02  0.00000E+00  2.05478E-01  0.00000E+00  6.00362E-07  0.00000E+00  8.96988E-24  4.84761E-08  3.28071E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2483.00 -1.98495E+02  4.75022E-01  6.61943E+02  7.00205E-02  7.77208E-07  1.69020E-02  0.00000E+00  2.06402E-01  0.00000E+00  6.01450E-07  0.00000E+00  9.05619E-24  4.89425E-08  3.31227E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2484.00 -1.99245E+02  4.75022E-01  6.61943E+02  7.00205E-02  7.98250E-07  5.16203E-03  0.00000E+00  2.07378E-01  0.00000E+00  6.04741E-07  0.00000E+00  9.31714E-24  5.03528E-08  3.40772E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2485.00 -1.99995E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.24109E-07  0.00000E+00  0.00000E+00  2.08401E-01  0.00000E+00  6.08796E-07  0.00000E+00  9.63873E-24  5.20908E-08  3.52533E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2486.00 -2.00745E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.38702E-07  9.97567E-03  0.00000E+00  2.09420E-01  0.00000E+00  6.11058E-07  0.00000E+00  9.81809E-24  5.30601E-08  3.59094E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2487.00 -2.01495E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.56215E-07  0.00000E+00  0.00000E+00  2.10471E-01  0.00000E+00  6.13783E-07  0.00000E+00  1.00342E-23  5.42279E-08  3.66997E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2488.00 -2.02245E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.63798E-07  1.44526E-02  0.00000E+00  2.11520E-01  0.00000E+00  6.14928E-07  0.00000E+00  1.01249E-23  5.47184E-08  3.70317E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2489.00 -2.02995E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.12599E-01  0.00000E+00  6.15273E-07  0.00000E+00  1.01523E-23  5.48664E-08  3.71318E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2490.00 -2.03745E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.13700E-01  0.00000E+00  6.15209E-07  0.00000E+00  1.01472E-23  5.48388E-08  3.71131E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2491.00 -2.04495E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  1.60649E-02  0.00000E+00  2.14796E-01  0.00000E+00  6.15145E-07  0.00000E+00  1.01422E-23  5.48115E-08  3.70946E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2492.00 -2.05245E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.15894E-01  0.00000E+00  6.15081E-07  0.00000E+00  1.01371E-23  5.47841E-08  3.70761E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2493.00 -2.05995E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  1.90415E-02  0.00000E+00  2.16975E-01  0.00000E+00  6.15018E-07  0.00000E+00  1.01321E-23  5.47572E-08  3.70579E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2494.00 -2.06745E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.18076E-01  0.00000E+00  6.14955E-07  0.00000E+00  1.01271E-23  5.47301E-08  3.70395E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2495.00 -2.07495E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  2.70065E-02  0.00000E+00  2.19131E-01  0.00000E+00  6.14893E-07  0.00000E+00  1.01222E-23  5.47038E-08  3.70218E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 12  2496.00 -2.08245E+02  4.75022E-01  6.61943E+02  7.00205E-02  8.66367E-07  1.26857E-02  0.00000E+00  2.20185E-01  0.00000E+00  6.14832E-07  0.00000E+00  1.01174E-23  5.46776E-08  3.70041E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2497.00 -2.08995E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  3.19151E-02  0.00000E+00  2.21226E-01  0.00000E+00  6.14772E-07  0.00000E+00  1.01126E-23  5.46518E-08  3.69865E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2498.00 -2.09745E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  2.64722E-02  0.00000E+00  2.22274E-01  0.00000E+00  6.14712E-07  0.00000E+00  1.01078E-23  5.46259E-08  3.69690E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2499.00 -2.10495E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  1.56965E-02  0.00000E+00  2.23231E-01  0.00000E+00  6.14655E-07  0.00000E+00  1.01033E-23  5.46015E-08  3.69525E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2500.00 -2.11245E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.24099E-01  0.00000E+00  6.14601E-07  0.00000E+00  1.00990E-23  5.45784E-08  3.69369E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2501.00 -2.11995E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.24937E-01  0.00000E+00  6.14548E-07  0.00000E+00  1.00949E-23  5.45559E-08  3.69217E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2502.00 -2.12745E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.25751E-01  0.00000E+00  6.14497E-07  0.00000E+00  1.00908E-23  5.45337E-08  3.69066E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2503.00 -2.13495E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.26589E-01  0.00000E+00  6.14444E-07  0.00000E+00  1.00866E-23  5.45112E-08  3.68914E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2504.00 -2.14245E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.66367E-07  0.00000E+00  0.00000E+00  2.27435E-01  0.00000E+00  6.14392E-07  0.00000E+00  1.00824E-23  5.44887E-08  3.68762E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2505.00 -2.14981E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.67126E-07  0.00000E+00  0.00000E+00  2.28224E-01  0.00000E+00  6.14462E-07  0.00000E+00  1.00880E-23  5.45187E-08  3.68965E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2506.00 -2.15731E+02  4.81158E-01  6.69791E+02  7.57475E-02  8.81105E-07  0.00000E+00  0.00000E+00  2.29058E-01  0.00000E+00  6.16634E-07  0.00000E+00  1.02603E-23  5.54499E-08  3.75267E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2507.00 -2.16481E+02  4.81158E-01  6.69791E+02  7.57475E-02  9.17317E-07  0.00000E+00  0.00000E+00  2.30004E-01  0.00000E+00  6.22341E-07  0.00000E+00  1.07128E-23  5.78956E-08  3.91819E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2508.00 -2.17231E+02  4.81158E-01  6.69791E+02  7.57475E-02  9.56537E-07  0.00000E+00  0.00000E+00  2.31010E-01  0.00000E+00  6.28524E-07  0.00000E+00  1.12031E-23  6.05453E-08  4.09751E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2509.00 -2.17981E+02  4.81158E-01  6.69791E+02  7.57475E-02  9.78513E-07  0.00000E+00  0.00000E+00  2.32026E-01  0.00000E+00  6.31961E-07  0.00000E+00  1.14757E-23  6.20183E-08  4.19720E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2510.00 -2.18731E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.00378E-06  0.00000E+00  0.00000E+00  2.33004E-01  0.00000E+00  6.35923E-07  0.00000E+00  1.17899E-23  6.37163E-08  4.31212E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2511.00 -2.19481E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.01849E-06  1.23400E-02  0.00000E+00  2.33866E-01  0.00000E+00  6.38207E-07  0.00000E+00  1.19711E-23  6.46954E-08  4.37838E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2512.00 -2.20231E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03019E-06  0.00000E+00  0.00000E+00  2.34711E-01  0.00000E+00  6.40013E-07  0.00000E+00  1.21143E-23  6.54693E-08  4.43075E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2513.00 -2.20981E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.35550E-01  0.00000E+00  6.40318E-07  0.00000E+00  1.21385E-23  6.56002E-08  4.43961E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2514.00 -2.21731E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  2.40655E-02  0.00000E+00  2.36388E-01  0.00000E+00  6.40263E-07  0.00000E+00  1.21341E-23  6.55764E-08  4.43800E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2515.00 -2.22481E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  2.33421E-02  0.00000E+00  2.37269E-01  0.00000E+00  6.40206E-07  0.00000E+00  1.21296E-23  6.55520E-08  4.43635E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2516.00 -2.23231E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.38212E-01  0.00000E+00  6.40147E-07  0.00000E+00  1.21249E-23  6.55268E-08  4.43464E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2517.00 -2.23981E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.39158E-01  0.00000E+00  6.40088E-07  0.00000E+00  1.21202E-23  6.55015E-08  4.43293E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2518.00 -2.24731E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.40089E-01  0.00000E+00  6.40030E-07  0.00000E+00  1.21156E-23  6.54766E-08  4.43125E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2519.00 -2.25481E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.41032E-01  0.00000E+00  6.39972E-07  0.00000E+00  1.21110E-23  6.54516E-08  4.42955E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 13  2520.00 -2.26231E+02  4.81158E-01  6.69791E+02  7.57475E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.41930E-01  0.00000E+00  6.39915E-07  0.00000E+00  1.21065E-23  6.54272E-08  4.42790E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2521.00 -2.26979E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.42785E-01  0.00000E+00  6.39859E-07  0.00000E+00  1.21021E-23  6.54035E-08  4.42630E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2522.00 -2.27682E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.43584E-01  0.00000E+00  6.39806E-07  0.00000E+00  1.20978E-23  6.53806E-08  4.42475E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2523.00 -2.28375E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.44373E-01  0.00000E+00  6.39753E-07  0.00000E+00  1.20936E-23  6.53578E-08  4.42321E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2524.00 -2.29020E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.45099E-01  0.00000E+00  6.39702E-07  0.00000E+00  1.20896E-23  6.53359E-08  4.42172E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2525.00 -2.29694E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.45866E-01  0.00000E+00  6.39649E-07  0.00000E+00  1.20854E-23  6.53135E-08  4.42021E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2526.00 -2.30345E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.46605E-01  0.00000E+00  6.39598E-07  0.00000E+00  1.20813E-23  6.52914E-08  4.41871E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2527.00 -2.30961E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.47299E-01  0.00000E+00  6.39548E-07  0.00000E+00  1.20774E-23  6.52700E-08  4.41726E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2528.00 -2.31653E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03245E-06  0.00000E+00  0.00000E+00  2.48097E-01  0.00000E+00  6.39495E-07  0.00000E+00  1.20732E-23  6.52473E-08  4.41573E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2529.00 -2.32377E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03259E-06  0.00000E+00  0.00000E+00  2.48942E-01  0.00000E+00  6.39462E-07  0.00000E+00  1.20706E-23  6.52333E-08  4.41478E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2530.00 -2.33127E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.03736E-06  0.00000E+00  0.00000E+00  2.49867E-01  0.00000E+00  6.40165E-07  0.00000E+00  1.21263E-23  6.55345E-08  4.43516E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2531.00 -2.33877E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.04401E-06  0.00000E+00  0.00000E+00  2.50922E-01  0.00000E+00  6.41163E-07  0.00000E+00  1.22054E-23  6.59621E-08  4.46410E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2532.00 -2.34627E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.04958E-06  1.59602E-02  0.00000E+00  2.52059E-01  0.00000E+00  6.41985E-07  0.00000E+00  1.22706E-23  6.63144E-08  4.48794E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2533.00 -2.35377E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.05682E-06  2.23465E-02  0.00000E+00  2.53155E-01  0.00000E+00  6.43074E-07  0.00000E+00  1.23570E-23  6.67812E-08  4.51953E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2534.00 -2.36127E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.06460E-06  1.79167E-02  0.00000E+00  2.54318E-01  0.00000E+00  6.44249E-07  0.00000E+00  1.24502E-23  6.72847E-08  4.55361E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2535.00 -2.36877E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.07276E-06  1.84162E-02  0.00000E+00  2.55538E-01  0.00000E+00  6.45480E-07  0.00000E+00  1.25478E-23  6.78124E-08  4.58932E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2536.00 -2.37627E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.07909E-06  1.70034E-02  0.00000E+00  2.56835E-01  0.00000E+00  6.46418E-07  0.00000E+00  1.26222E-23  6.82144E-08  4.61653E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2537.00 -2.38377E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.58206E-01  0.00000E+00  6.47206E-07  0.00000E+00  1.26847E-23  6.85520E-08  4.63938E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2538.00 -2.39127E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.59609E-01  0.00000E+00  6.47132E-07  0.00000E+00  1.26788E-23  6.85205E-08  4.63725E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2539.00 -2.39877E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  2.13819E-02  0.00000E+00  2.61043E-01  0.00000E+00  6.47058E-07  0.00000E+00  1.26729E-23  6.84887E-08  4.63509E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2540.00 -2.40627E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.62553E-01  0.00000E+00  6.46981E-07  0.00000E+00  1.26668E-23  6.84556E-08  4.63285E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2541.00 -2.41377E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.64044E-01  0.00000E+00  6.46905E-07  0.00000E+00  1.26608E-23  6.84231E-08  4.63065E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2542.00 -2.42127E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  3.52776E-02  0.00000E+00  2.65459E-01  0.00000E+00  6.46832E-07  0.00000E+00  1.26550E-23  6.83919E-08  4.62854E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2543.00 -2.42877E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  3.64807E-02  0.00000E+00  2.66745E-01  0.00000E+00  6.46765E-07  0.00000E+00  1.26497E-23  6.83629E-08  4.62658E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 14  2544.00 -2.43627E+02  4.87722E-01  6.78263E+02  8.18735E-02  1.08450E-06  3.02550E-02  0.00000E+00  2.67819E-01  0.00000E+00  6.46704E-07  0.00000E+00  1.26449E-23  6.83370E-08  4.62483E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2545.00 -2.44309E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  3.11053E-02  0.00000E+00  2.68669E-01  0.00000E+00  6.46651E-07  0.00000E+00  1.26406E-23  6.83140E-08  4.62327E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2546.00 -2.44908E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  3.54770E-02  0.00000E+00  2.69400E-01  0.00000E+00  6.46600E-07  0.00000E+00  1.26366E-23  6.82924E-08  4.62181E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2547.00 -2.45521E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  1.77263E-02  0.00000E+00  2.70154E-01  0.00000E+00  6.46549E-07  0.00000E+00  1.26326E-23  6.82705E-08  4.62033E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2548.00 -2.46132E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.70906E-01  0.00000E+00  6.46498E-07  0.00000E+00  1.26286E-23  6.82487E-08  4.61885E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2549.00 -2.46750E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.71672E-01  0.00000E+00  6.46447E-07  0.00000E+00  1.26245E-23  6.82268E-08  4.61737E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2550.00 -2.47362E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.72430E-01  0.00000E+00  6.46396E-07  0.00000E+00  1.26205E-23  6.82050E-08  4.61589E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2551.00 -2.47963E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.73175E-01  0.00000E+00  6.46346E-07  0.00000E+00  1.26165E-23  6.81833E-08  4.61443E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2552.00 -2.48537E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  0.00000E+00  0.00000E+00  2.73881E-01  0.00000E+00  6.46296E-07  0.00000E+00  1.26125E-23  6.81621E-08  4.61299E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2553.00 -2.49080E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08450E-06  3.65157E-02  0.00000E+00  2.74541E-01  0.00000E+00  6.46249E-07  0.00000E+00  1.26088E-23  6.81417E-08  4.61161E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2554.00 -2.49516E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.08855E-06  3.84634E-02  0.00000E+00  2.75045E-01  0.00000E+00  6.46849E-07  0.00000E+00  1.26563E-23  6.83989E-08  4.62902E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2555.00 -2.50080E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.11202E-06  2.50140E-03  0.00000E+00  2.75740E-01  0.00000E+00  6.50535E-07  0.00000E+00  1.29486E-23  6.99786E-08  4.73592E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2556.00 -2.50725E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.15831E-06  0.00000E+00  0.00000E+00  2.76560E-01  0.00000E+00  6.57848E-07  0.00000E+00  1.35286E-23  7.31127E-08  4.94803E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2557.00 -2.51387E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.19877E-06  0.00000E+00  0.00000E+00  2.77407E-01  0.00000E+00  6.64233E-07  0.00000E+00  1.40349E-23  7.58492E-08  5.13323E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2558.00 -2.52065E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.24417E-06  0.00000E+00  0.00000E+00  2.78282E-01  0.00000E+00  6.71401E-07  0.00000E+00  1.46033E-23  7.89211E-08  5.34113E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2559.00 -2.52783E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.28399E-06  0.00000E+00  0.00000E+00  2.79220E-01  0.00000E+00  6.77679E-07  0.00000E+00  1.51012E-23  8.16120E-08  5.52323E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2560.00 -2.53457E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29096E-06  0.00000E+00  0.00000E+00  2.80094E-01  0.00000E+00  6.78729E-07  0.00000E+00  1.51845E-23  8.20620E-08  5.55369E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2561.00 -2.54097E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.80920E-01  0.00000E+00  6.78993E-07  0.00000E+00  1.52055E-23  8.21752E-08  5.56135E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2562.00 -2.54729E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.81735E-01  0.00000E+00  6.78937E-07  0.00000E+00  1.52010E-23  8.21509E-08  5.55971E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2563.00 -2.55323E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.82494E-01  0.00000E+00  6.78882E-07  0.00000E+00  1.51966E-23  8.21273E-08  5.55811E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2564.00 -2.55875E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.83190E-01  0.00000E+00  6.78828E-07  0.00000E+00  1.51924E-23  8.21045E-08  5.55657E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2565.00 -2.56483E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.83975E-01  0.00000E+00  6.78773E-07  0.00000E+00  1.51880E-23  8.20807E-08  5.55496E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2566.00 -2.57106E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.84785E-01  0.00000E+00  6.78717E-07  0.00000E+00  1.51835E-23  8.20566E-08  5.55333E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2567.00 -2.57648E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.85471E-01  0.00000E+00  6.78664E-07  0.00000E+00  1.51793E-23  8.20340E-08  5.55179E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 15  2568.00 -2.58203E+02  4.92265E-01  6.83788E+02  8.61137E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.86178E-01  0.00000E+00  6.78611E-07  0.00000E+00  1.51751E-23  8.20111E-08  5.55025E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
2023  1 16  2569.00 -2.58758E+02  4.95699E-01  6.87697E+02  8.93191E-02  1.29297E-06  0.00000E+00  0.00000E+00  2.86888E-01  0.00000E+00  6.78557E-07  0.00000E+00  1.51709E-23  8.19882E-08  5.54870E-07  0.00000E+00  0.00000E+00  0.00000E+00           1
