 ******* Program SOILCO2
 ******* Selhausen run 2022/10/01-2023/10/01 for P2 (and P101)                   
 Units: L = cm  , T = hour, M = kg  

      Time     sum(rTop)    sum(rRoot)     sum(vTop)    sum(vRoot)     sum(vBot)          hTop         hRoot          hBot
       [T]           [L]           [L]           [L]           [L]           [L]           [L]           [L]           [L]
         1  7.757060E-03  0.000000E+00  7.757779E-03  0.000000E+00 -6.257878E-01 -2.149460E+02  0.000000E+00 -6.248500E+01
         2 -8.723304E-02  0.000000E+00 -8.723265E-02  0.000000E+00 -8.709743E-01 -2.031179E+02  0.000000E+00 -6.247000E+01
         3 -4.829339E-01  0.000000E+00 -4.829344E-01  0.000000E+00 -1.054321E+00 -1.645883E+02  0.000000E+00 -6.245500E+01
         4 -1.079076E+00  0.000000E+00 -1.079077E+00  0.000000E+00 -1.205314E+00 -1.282021E+02  0.000000E+00 -6.244000E+01
         5 -2.575640E+00  0.000000E+00 -2.575644E+00  0.000000E+00 -1.335766E+00 -3.916218E+01  0.000000E+00 -6.242500E+01
         6 -3.071183E+00  0.000000E+00 -3.071189E+00  0.000000E+00 -1.452101E+00 -6.814579E+01  0.000000E+00 -6.241000E+01
         7 -3.067332E+00  0.000000E+00 -3.067339E+00  0.000000E+00 -1.557986E+00 -1.038969E+02  0.000000E+00 -6.239600E+01
         8 -3.065159E+00  0.000000E+00 -3.065162E+00  0.000000E+00 -1.656041E+00 -1.161789E+02  0.000000E+00 -6.238100E+01
         9 -3.059970E+00  0.000000E+00 -3.059971E+00  0.000000E+00 -1.748488E+00 -1.245917E+02  0.000000E+00 -6.236600E+01
        10 -3.055252E+00  0.000000E+00 -3.055250E+00  0.000000E+00 -1.837323E+00 -1.309953E+02  0.000000E+00 -6.235100E+01
        11 -3.036701E+00  0.000000E+00 -3.036697E+00  0.000000E+00 -1.924298E+00 -1.375328E+02  0.000000E+00 -6.233600E+01
        12 -3.016079E+00  0.000000E+00 -3.016074E+00  0.000000E+00 -2.010710E+00 -1.428496E+02  0.000000E+00 -6.232100E+01
        13 -2.997208E+00  0.000000E+00 -2.997202E+00  0.000000E+00 -2.097462E+00 -1.474056E+02  0.000000E+00 -6.230600E+01
        14 -2.967464E+00  0.000000E+00 -2.967456E+00  0.000000E+00 -2.185038E+00 -1.527121E+02  0.000000E+00 -6.229100E+01
        15 -2.937883E+00  0.000000E+00 -2.937875E+00  0.000000E+00 -2.273636E+00 -1.570535E+02  0.000000E+00 -6.227700E+01
        16 -2.919184E+00  0.000000E+00 -2.919177E+00  0.000000E+00 -2.363265E+00 -1.599021E+02  0.000000E+00 -6.226200E+01
        17 -2.906236E+00  0.000000E+00 -2.906230E+00  0.000000E+00 -2.453830E+00 -1.625513E+02  0.000000E+00 -6.224700E+01
        18 -2.902197E+00  0.000000E+00 -2.902190E+00  0.000000E+00 -2.545155E+00 -1.644983E+02  0.000000E+00 -6.223200E+01
        19 -2.900211E+00  0.000000E+00 -2.900201E+00  0.000000E+00 -2.636992E+00 -1.666634E+02  0.000000E+00 -6.221700E+01
        20 -2.901005E+00  0.000000E+00 -2.900993E+00  0.000000E+00 -2.729112E+00 -1.686564E+02  0.000000E+00 -6.220200E+01
        21 -2.902653E+00  0.000000E+00 -2.902643E+00  0.000000E+00 -2.821225E+00 -1.705581E+02  0.000000E+00 -6.218700E+01
        22 -2.902423E+00  0.000000E+00 -2.902411E+00  0.000000E+00 -2.913189E+00 -1.727776E+02  0.000000E+00 -6.217200E+01
        23 -2.903460E+00  0.000000E+00 -2.903450E+00  0.000000E+00 -3.004725E+00 -1.745955E+02  0.000000E+00 -6.215700E+01
        24 -2.904477E+00  0.000000E+00 -2.904465E+00  0.000000E+00 -3.095727E+00 -1.765030E+02  0.000000E+00 -6.214300E+01
        25 -2.905422E+00  0.000000E+00 -2.905411E+00  0.000000E+00 -3.185922E+00 -1.783062E+02  0.000000E+00 -6.212700E+01
        26 -2.906099E+00  0.000000E+00 -2.906089E+00  0.000000E+00 -3.275287E+00 -1.802148E+02  0.000000E+00 -6.211300E+01
        27 -2.907090E+00  0.000000E+00 -2.907079E+00  0.000000E+00 -3.363624E+00 -1.819639E+02  0.000000E+00 -6.209700E+01
        28 -2.908077E+00  0.000000E+00 -2.908067E+00  0.000000E+00 -3.450840E+00 -1.836247E+02  0.000000E+00 -6.208300E+01
        29 -3.409299E+00  0.000000E+00 -3.409286E+00  0.000000E+00 -3.536898E+00 -1.340008E+02  0.000000E+00 -6.206800E+01
        30 -3.610252E+00  0.000000E+00 -3.610234E+00  0.000000E+00 -3.621711E+00 -1.432507E+02  0.000000E+00 -6.205300E+01
        31 -4.010677E+00  0.000000E+00 -4.010661E+00  0.000000E+00 -3.705233E+00 -1.216331E+02  0.000000E+00 -6.203800E+01
        32 -4.110489E+00  0.000000E+00 -4.110473E+00  0.000000E+00 -3.787458E+00 -1.379248E+02  0.000000E+00 -6.202300E+01
        33 -4.209108E+00  0.000000E+00 -4.209091E+00  0.000000E+00 -3.868456E+00 -1.406818E+02  0.000000E+00 -6.200800E+01
        34 -4.205535E+00  0.000000E+00 -4.205514E+00  0.000000E+00 -3.948548E+00 -1.519703E+02  0.000000E+00 -6.199300E+01
        35 -4.193297E+00  0.000000E+00 -4.193276E+00  0.000000E+00 -4.027970E+00 -1.580301E+02  0.000000E+00 -6.197800E+01
        36 -4.183488E+00  0.000000E+00 -4.183466E+00  0.000000E+00 -4.107143E+00 -1.622790E+02  0.000000E+00 -6.196400E+01
        37 -4.172751E+00  0.000000E+00 -4.172729E+00  0.000000E+00 -4.186389E+00 -1.661329E+02  0.000000E+00 -6.194900E+01
        38 -4.157323E+00  0.000000E+00 -4.157297E+00  0.000000E+00 -4.265919E+00 -1.700998E+02  0.000000E+00 -6.193400E+01
        39 -4.147971E+00  0.000000E+00 -4.147947E+00  0.000000E+00 -4.345824E+00 -1.728260E+02  0.000000E+00 -6.191900E+01
        40 -4.141920E+00  0.000000E+00 -4.141895E+00  0.000000E+00 -4.426063E+00 -1.752886E+02  0.000000E+00 -6.190400E+01
        41 -4.137056E+00  0.000000E+00 -4.137031E+00  0.000000E+00 -4.506624E+00 -1.776614E+02  0.000000E+00 -6.188900E+01
        42 -4.134915E+00  0.000000E+00 -4.134890E+00  0.000000E+00 -4.587383E+00 -1.796768E+02  0.000000E+00 -6.187400E+01
        43 -4.135177E+00  0.000000E+00 -4.135154E+00  0.000000E+00 -4.668099E+00 -1.815105E+02  0.000000E+00 -6.185900E+01
        44 -4.135512E+00  0.000000E+00 -4.135488E+00  0.000000E+00 -4.748597E+00 -1.834519E+02  0.000000E+00 -6.184500E+01
        45 -4.135987E+00  0.000000E+00 -4.135963E+00  0.000000E+00 -4.828758E+00 -1.852542E+02  0.000000E+00 -6.183000E+01
        46 -4.136927E+00  0.000000E+00 -4.136904E+00  0.000000E+00 -4.908353E+00 -1.869906E+02  0.000000E+00 -6.181500E+01
        47 -4.138511E+00  0.000000E+00 -4.138490E+00  0.000000E+00 -4.987333E+00 -1.885561E+02  0.000000E+00 -6.180000E+01
        48 -4.140275E+00  0.000000E+00 -4.140252E+00  0.000000E+00 -5.065458E+00 -1.902461E+02  0.000000E+00 -6.178500E+01
        49 -4.141985E+00  0.000000E+00 -4.141963E+00  0.000000E+00 -5.142711E+00 -1.917494E+02  0.000000E+00 -6.177000E+01
        50 -4.143936E+00  0.000000E+00 -4.143914E+00  0.000000E+00 -5.218918E+00 -1.932613E+02  0.000000E+00 -6.175500E+01
        51 -4.145789E+00  0.000000E+00 -4.145767E+00  0.000000E+00 -5.294008E+00 -1.948302E+02  0.000000E+00 -6.174000E+01
        52 -4.147627E+00  0.000000E+00 -4.147604E+00  0.000000E+00 -5.368001E+00 -1.962152E+02  0.000000E+00 -6.172500E+01
        53 -4.149495E+00  0.000000E+00 -4.149474E+00  0.000000E+00 -5.440764E+00 -1.976434E+02  0.000000E+00 -6.171000E+01
        54 -4.151354E+00  0.000000E+00 -4.151331E+00  0.000000E+00 -5.512265E+00 -1.991077E+02  0.000000E+00 -6.169500E+01
        55 -4.153082E+00  0.000000E+00 -4.153059E+00  0.000000E+00 -5.582559E+00 -2.004299E+02  0.000000E+00 -6.168000E+01
        56 -4.153590E+00  0.000000E+00 -4.153568E+00  0.000000E+00 -5.651547E+00 -2.019198E+02  0.000000E+00 -6.166600E+01
        57 -4.150678E+00  0.000000E+00 -4.150656E+00  0.000000E+00 -5.719206E+00 -2.037051E+02  0.000000E+00 -6.165100E+01
        58 -4.137017E+00  0.000000E+00 -4.136995E+00  0.000000E+00 -5.785597E+00 -2.065047E+02  0.000000E+00 -6.163600E+01
        59 -4.116852E+00  0.000000E+00 -4.116827E+00  0.000000E+00 -5.850673E+00 -2.093194E+02  0.000000E+00 -6.162100E+01
        60 -4.096107E+00  0.000000E+00 -4.096084E+00  0.000000E+00 -5.914408E+00 -2.115485E+02  0.000000E+00 -6.160600E+01
        61 -4.071511E+00  0.000000E+00 -4.071483E+00  0.000000E+00 -5.976874E+00 -2.141850E+02  0.000000E+00 -6.159100E+01
        62 -4.045316E+00  0.000000E+00 -4.045288E+00  0.000000E+00 -6.038032E+00 -2.166148E+02  0.000000E+00 -6.157600E+01
        63 -4.027848E+00  0.000000E+00 -4.027821E+00  0.000000E+00 -6.097841E+00 -2.176885E+02  0.000000E+00 -6.156200E+01
        64 -4.016232E+00  0.000000E+00 -4.016205E+00  0.000000E+00 -6.156266E+00 -2.185762E+02  0.000000E+00 -6.154700E+01
        65 -4.012056E+00  0.000000E+00 -4.012031E+00  0.000000E+00 -6.213294E+00 -2.188386E+02  0.000000E+00 -6.153200E+01
        66 -4.013525E+00  0.000000E+00 -4.013497E+00  0.000000E+00 -6.268869E+00 -2.191646E+02  0.000000E+00 -6.151700E+01
        67 -4.016099E+00  0.000000E+00 -4.016072E+00  0.000000E+00 -6.323010E+00 -2.196334E+02  0.000000E+00 -6.150200E+01
        68 -4.018058E+00  0.000000E+00 -4.018031E+00  0.000000E+00 -6.375645E+00 -2.203815E+02  0.000000E+00 -6.148700E+01
        69 -4.020082E+00  0.000000E+00 -4.020055E+00  0.000000E+00 -6.426742E+00 -2.211875E+02  0.000000E+00 -6.147200E+01
        70 -4.022105E+00  0.000000E+00 -4.022078E+00  0.000000E+00 -6.476398E+00 -2.219059E+02  0.000000E+00 -6.145700E+01
        71 -4.024260E+00  0.000000E+00 -4.024234E+00  0.000000E+00 -6.524589E+00 -2.226739E+02  0.000000E+00 -6.144200E+01
        72 -4.026570E+00  0.000000E+00 -4.026544E+00  0.000000E+00 -6.571353E+00 -2.234973E+02  0.000000E+00 -6.142800E+01
        73 -4.028728E+00  0.000000E+00 -4.028701E+00  0.000000E+00 -6.616808E+00 -2.242268E+02  0.000000E+00 -6.141300E+01
        74 -4.031049E+00  0.000000E+00 -4.031023E+00  0.000000E+00 -6.660953E+00 -2.249845E+02  0.000000E+00 -6.139800E+01
        75 -4.033247E+00  0.000000E+00 -4.033220E+00  0.000000E+00 -6.703821E+00 -2.258172E+02  0.000000E+00 -6.138300E+01
        76 -4.035405E+00  0.000000E+00 -4.035380E+00  0.000000E+00 -6.745580E+00 -2.265324E+02  0.000000E+00 -6.136800E+01
        77 -4.037472E+00  0.000000E+00 -4.037447E+00  0.000000E+00 -6.786194E+00 -2.271888E+02  0.000000E+00 -6.135300E+01
        78 -4.039520E+00  0.000000E+00 -4.039496E+00  0.000000E+00 -6.825696E+00 -2.279419E+02  0.000000E+00 -6.133800E+01
        79 -4.041544E+00  0.000000E+00 -4.041519E+00  0.000000E+00 -6.864118E+00 -2.287821E+02  0.000000E+00 -6.132300E+01
        80 -4.042102E+00  0.000000E+00 -4.042077E+00  0.000000E+00 -6.901581E+00 -2.295874E+02  0.000000E+00 -6.130800E+01
        81 -4.040210E+00  0.000000E+00 -4.040185E+00  0.000000E+00 -6.938057E+00 -2.306864E+02  0.000000E+00 -6.129400E+01
        82 -4.027713E+00  0.000000E+00 -4.027685E+00  0.000000E+00 -6.973651E+00 -2.328494E+02  0.000000E+00 -6.127900E+01
        83 -4.005028E+00  0.000000E+00 -4.004998E+00  0.000000E+00 -7.008311E+00 -2.357006E+02  0.000000E+00 -6.126400E+01
        84 -3.977052E+00  0.000000E+00 -3.977021E+00  0.000000E+00 -7.042087E+00 -2.382862E+02  0.000000E+00 -6.124900E+01
        85 -3.947341E+00  0.000000E+00 -3.947310E+00  0.000000E+00 -7.075032E+00 -2.405401E+02  0.000000E+00 -6.123400E+01
        86 -3.918752E+00  0.000000E+00 -3.918721E+00  0.000000E+00 -7.107096E+00 -2.423451E+02  0.000000E+00 -6.121900E+01
        87 -3.893983E+00  0.000000E+00 -3.893954E+00  0.000000E+00 -7.138268E+00 -2.436373E+02  0.000000E+00 -6.120400E+01
        88 -3.877366E+00  0.000000E+00 -3.877338E+00  0.000000E+00 -7.168530E+00 -2.439955E+02  0.000000E+00 -6.119000E+01
        89 -3.869997E+00  0.000000E+00 -3.869971E+00  0.000000E+00 -7.197778E+00 -2.436579E+02  0.000000E+00 -6.117500E+01
        90 -3.869753E+00  0.000000E+00 -3.869729E+00  0.000000E+00 -7.225974E+00 -2.430825E+02  0.000000E+00 -6.116000E+01
        91 -3.871265E+00  0.000000E+00 -3.871241E+00  0.000000E+00 -7.253082E+00 -2.429068E+02  0.000000E+00 -6.114500E+01
        92 -3.873882E+00  0.000000E+00 -3.873859E+00  0.000000E+00 -7.279079E+00 -2.428729E+02  0.000000E+00 -6.113000E+01
        93 -3.875105E+00  0.000000E+00 -3.875082E+00  0.000000E+00 -7.303902E+00 -2.432781E+02  0.000000E+00 -6.111500E+01
        94 -3.876952E+00  0.000000E+00 -3.876928E+00  0.000000E+00 -7.327660E+00 -2.435698E+02  0.000000E+00 -6.110000E+01
        95 -3.878519E+00  0.000000E+00 -3.878494E+00  0.000000E+00 -7.350440E+00 -2.437487E+02  0.000000E+00 -6.108500E+01
        96 -3.880521E+00  0.000000E+00 -3.880498E+00  0.000000E+00 -7.372241E+00 -2.439798E+02  0.000000E+00 -6.107000E+01
        97 -3.881539E+00  0.000000E+00 -3.881515E+00  0.000000E+00 -7.393122E+00 -2.444696E+02  0.000000E+00 -6.105600E+01
        98 -3.883363E+00  0.000000E+00 -3.883339E+00  0.000000E+00 -7.413216E+00 -2.446212E+02  0.000000E+00 -6.104100E+01
        99 -3.885464E+00  0.000000E+00 -3.885441E+00  0.000000E+00 -7.432530E+00 -2.448798E+02  0.000000E+00 -6.102600E+01
       100 -3.886747E+00  0.000000E+00 -3.886723E+00  0.000000E+00 -7.451104E+00 -2.453513E+02  0.000000E+00 -6.101100E+01
       101 -3.888248E+00  0.000000E+00 -3.888224E+00  0.000000E+00 -7.469076E+00 -2.455819E+02  0.000000E+00 -6.099600E+01
       102 -3.890057E+00  0.000000E+00 -3.890035E+00  0.000000E+00 -7.486418E+00 -2.458600E+02  0.000000E+00 -6.098100E+01
       103 -3.891440E+00  0.000000E+00 -3.891416E+00  0.000000E+00 -7.503171E+00 -2.462903E+02  0.000000E+00 -6.096700E+01
       104 -3.891251E+00  0.000000E+00 -3.891227E+00  0.000000E+00 -7.519432E+00 -2.467433E+02  0.000000E+00 -6.095200E+01
       105 -3.890132E+00  0.000000E+00 -3.890109E+00  0.000000E+00 -7.535164E+00 -2.472746E+02  0.000000E+00 -6.093700E+01
       106 -3.885841E+00  0.000000E+00 -3.885819E+00  0.000000E+00 -7.550384E+00 -2.481504E+02  0.000000E+00 -6.092200E+01
       107 -3.868190E+00  0.000000E+00 -3.868166E+00  0.000000E+00 -7.565185E+00 -2.505316E+02  0.000000E+00 -6.090700E+01
       108 -3.839746E+00  0.000000E+00 -3.839721E+00  0.000000E+00 -7.579549E+00 -2.533929E+02  0.000000E+00 -6.089200E+01
       109 -3.806905E+00  0.000000E+00 -3.806880E+00  0.000000E+00 -7.593461E+00 -2.556900E+02  0.000000E+00 -6.087700E+01
       110 -3.772906E+00  0.000000E+00 -3.772881E+00  0.000000E+00 -7.606991E+00 -2.577685E+02  0.000000E+00 -6.086300E+01
       111 -3.741883E+00  0.000000E+00 -3.741857E+00  0.000000E+00 -7.620047E+00 -2.591217E+02  0.000000E+00 -6.084700E+01
       112 -3.719797E+00  0.000000E+00 -3.719773E+00  0.000000E+00 -7.632653E+00 -2.593777E+02  0.000000E+00 -6.083300E+01
       113 -3.708619E+00  0.000000E+00 -3.708597E+00  0.000000E+00 -7.644670E+00 -2.586192E+02  0.000000E+00 -6.081800E+01
       114 -3.702681E+00  0.000000E+00 -3.702658E+00  0.000000E+00 -7.656023E+00 -2.581010E+02  0.000000E+00 -6.080300E+01
       115 -3.699977E+00  0.000000E+00 -3.699955E+00  0.000000E+00 -7.666676E+00 -2.576243E+02  0.000000E+00 -6.078800E+01
       116 -3.696042E+00  0.000000E+00 -3.696020E+00  0.000000E+00 -7.676502E+00 -2.576017E+02  0.000000E+00 -6.077300E+01
       117 -3.690658E+00  0.000000E+00 -3.690636E+00  0.000000E+00 -7.685535E+00 -2.578130E+02  0.000000E+00 -6.075800E+01
       118 -3.685045E+00  0.000000E+00 -3.685023E+00  0.000000E+00 -7.693775E+00 -2.580168E+02  0.000000E+00 -6.074400E+01
       119 -3.681029E+00  0.000000E+00 -3.681008E+00  0.000000E+00 -7.701320E+00 -2.579566E+02  0.000000E+00 -6.072900E+01
       120 -3.679570E+00  0.000000E+00 -3.679549E+00  0.000000E+00 -7.708181E+00 -2.576413E+02  0.000000E+00 -6.071400E+01
       121 -4.478854E+00  0.000000E+00 -4.478836E+00  0.000000E+00 -7.714441E+00 -1.607420E+02  0.000000E+00 -6.069900E+01
       122 -4.479246E+00  0.000000E+00 -4.479229E+00  0.000000E+00 -7.720171E+00 -2.102592E+02  0.000000E+00 -6.068400E+01
       123 -4.478024E+00  0.000000E+00 -4.478003E+00  0.000000E+00 -7.725487E+00 -2.190581E+02  0.000000E+00 -6.067000E+01
       124 -4.476705E+00  0.000000E+00 -4.476682E+00  0.000000E+00 -7.730651E+00 -2.237884E+02  0.000000E+00 -6.065500E+01
       125 -4.475029E+00  0.000000E+00 -4.475008E+00  0.000000E+00 -7.736397E+00 -2.271025E+02  0.000000E+00 -6.064000E+01
       126 -4.473826E+00  0.000000E+00 -4.473807E+00  0.000000E+00 -7.743373E+00 -2.295308E+02  0.000000E+00 -6.062500E+01
       127 -4.473925E+00  0.000000E+00 -4.473906E+00  0.000000E+00 -7.752161E+00 -2.315200E+02  0.000000E+00 -6.061000E+01
       128 -4.472709E+00  0.000000E+00 -4.472688E+00  0.000000E+00 -7.762749E+00 -2.333381E+02  0.000000E+00 -6.059500E+01
       129 -4.466852E+00  0.000000E+00 -4.466832E+00  0.000000E+00 -7.775074E+00 -2.355324E+02  0.000000E+00 -6.058000E+01
       130 -4.450707E+00  0.000000E+00 -4.450684E+00  0.000000E+00 -7.788868E+00 -2.383225E+02  0.000000E+00 -6.056500E+01
       131 -4.427612E+00  0.000000E+00 -4.427587E+00  0.000000E+00 -7.803930E+00 -2.411662E+02  0.000000E+00 -6.055100E+01
       132 -4.399547E+00  0.000000E+00 -4.399521E+00  0.000000E+00 -7.819957E+00 -2.439426E+02  0.000000E+00 -6.053600E+01
       133 -4.368696E+00  0.000000E+00 -4.368668E+00  0.000000E+00 -7.836701E+00 -2.465165E+02  0.000000E+00 -6.052100E+01
       134 -4.338812E+00  0.000000E+00 -4.338783E+00  0.000000E+00 -7.854021E+00 -2.485926E+02  0.000000E+00 -6.050600E+01
       135 -4.313880E+00  0.000000E+00 -4.313852E+00  0.000000E+00 -7.871588E+00 -2.497884E+02  0.000000E+00 -6.049100E+01
       136 -4.294891E+00  0.000000E+00 -4.294865E+00  0.000000E+00 -7.889286E+00 -2.504415E+02  0.000000E+00 -6.047700E+01
       137 -4.283543E+00  0.000000E+00 -4.283519E+00  0.000000E+00 -7.906805E+00 -2.504565E+02  0.000000E+00 -6.046200E+01
       138 -4.281751E+00  0.000000E+00 -4.281728E+00  0.000000E+00 -7.923935E+00 -2.496639E+02  0.000000E+00 -6.044700E+01
       139 -4.283186E+00  0.000000E+00 -4.283164E+00  0.000000E+00 -7.940587E+00 -2.492155E+02  0.000000E+00 -6.043200E+01
       140 -4.283807E+00  0.000000E+00 -4.283784E+00  0.000000E+00 -7.956636E+00 -2.493658E+02  0.000000E+00 -6.041700E+01
       141 -4.284823E+00  0.000000E+00 -4.284802E+00  0.000000E+00 -7.972060E+00 -2.493937E+02  0.000000E+00 -6.040300E+01
       142 -4.285930E+00  0.000000E+00 -4.285907E+00  0.000000E+00 -7.986736E+00 -2.495782E+02  0.000000E+00 -6.038700E+01
       143 -4.287562E+00  0.000000E+00 -4.287539E+00  0.000000E+00 -8.000791E+00 -2.495348E+02  0.000000E+00 -6.037300E+01
       144 -4.288827E+00  0.000000E+00 -4.288805E+00  0.000000E+00 -8.014175E+00 -2.496987E+02  0.000000E+00 -6.035800E+01
       145 -4.290654E+00  0.000000E+00 -4.290631E+00  0.000000E+00 -8.026911E+00 -2.498822E+02  0.000000E+00 -6.034300E+01
       146 -4.292802E+00  0.000000E+00 -4.292779E+00  0.000000E+00 -8.039131E+00 -2.498745E+02  0.000000E+00 -6.032800E+01
       147 -4.294838E+00  0.000000E+00 -4.294816E+00  0.000000E+00 -8.050818E+00 -2.500170E+02  0.000000E+00 -6.031300E+01
       148 -4.296536E+00  0.000000E+00 -4.296514E+00  0.000000E+00 -8.062009E+00 -2.502904E+02  0.000000E+00 -6.029900E+01
       149 -4.298466E+00  0.000000E+00 -4.298444E+00  0.000000E+00 -8.072809E+00 -2.503429E+02  0.000000E+00 -6.028400E+01
       150 -4.300641E+00  0.000000E+00 -4.300619E+00  0.000000E+00 -8.083190E+00 -2.504633E+02  0.000000E+00 -6.026900E+01
       151 -4.302022E+00  0.000000E+00 -4.302000E+00  0.000000E+00 -8.093170E+00 -2.507811E+02  0.000000E+00 -6.025400E+01
       152 -4.302645E+00  0.000000E+00 -4.302622E+00  0.000000E+00 -8.102861E+00 -2.509994E+02  0.000000E+00 -6.023900E+01
       153 -4.298918E+00  0.000000E+00 -4.298896E+00  0.000000E+00 -8.112225E+00 -2.518134E+02  0.000000E+00 -6.022500E+01
       154 -4.285239E+00  0.000000E+00 -4.285216E+00  0.000000E+00 -8.121340E+00 -2.536112E+02  0.000000E+00 -6.021000E+01
       155 -4.262962E+00  0.000000E+00 -4.262935E+00  0.000000E+00 -8.130183E+00 -2.557689E+02  0.000000E+00 -6.019500E+01
       156 -4.235033E+00  0.000000E+00 -4.235005E+00  0.000000E+00 -8.138764E+00 -2.580112E+02  0.000000E+00 -6.018000E+01
       157 -4.206128E+00  0.000000E+00 -4.206099E+00  0.000000E+00 -8.147074E+00 -2.597166E+02  0.000000E+00 -6.016500E+01
       158 -4.178346E+00  0.000000E+00 -4.178317E+00  0.000000E+00 -8.155061E+00 -2.609594E+02  0.000000E+00 -6.015000E+01
       159 -4.154232E+00  0.000000E+00 -4.154205E+00  0.000000E+00 -8.162776E+00 -2.617732E+02  0.000000E+00 -6.013600E+01
       160 -4.137155E+00  0.000000E+00 -4.137131E+00  0.000000E+00 -8.170097E+00 -2.617828E+02  0.000000E+00 -6.012100E+01
       161 -4.128322E+00  0.000000E+00 -4.128298E+00  0.000000E+00 -8.176968E+00 -2.610411E+02  0.000000E+00 -6.010600E+01
       162 -4.128435E+00  0.000000E+00 -4.128413E+00  0.000000E+00 -8.183288E+00 -2.598517E+02  0.000000E+00 -6.009100E+01
       163 -4.130221E+00  0.000000E+00 -4.130199E+00  0.000000E+00 -8.188961E+00 -2.592156E+02  0.000000E+00 -6.007700E+01
       164 -4.131507E+00  0.000000E+00 -4.131485E+00  0.000000E+00 -8.193945E+00 -2.588148E+02  0.000000E+00 -6.006200E+01
       165 -4.133389E+00  0.000000E+00 -4.133367E+00  0.000000E+00 -8.198354E+00 -2.584761E+02  0.000000E+00 -6.004700E+01
       166 -4.133728E+00  0.000000E+00 -4.133707E+00  0.000000E+00 -8.202181E+00 -2.584111E+02  0.000000E+00 -6.003200E+01
       167 -4.134488E+00  0.000000E+00 -4.134467E+00  0.000000E+00 -8.205526E+00 -2.582992E+02  0.000000E+00 -6.001700E+01
       168 -4.134685E+00  0.000000E+00 -4.134664E+00  0.000000E+00 -8.208340E+00 -2.582816E+02  0.000000E+00 -6.000200E+01
       169 -4.136080E+00  0.000000E+00 -4.136059E+00  0.000000E+00 -8.210783E+00 -2.580805E+02  0.000000E+00 -5.998800E+01
       170 -4.136307E+00  0.000000E+00 -4.136287E+00  0.000000E+00 -8.212858E+00 -2.581341E+02  0.000000E+00 -5.997300E+01
       171 -4.136869E+00  0.000000E+00 -4.136848E+00  0.000000E+00 -8.214601E+00 -2.580951E+02  0.000000E+00 -5.995800E+01
       172 -4.137026E+00  0.000000E+00 -4.137006E+00  0.000000E+00 -8.216151E+00 -2.581054E+02  0.000000E+00 -5.994300E+01
       173 -4.137230E+00  0.000000E+00 -4.137208E+00  0.000000E+00 -8.217477E+00 -2.581464E+02  0.000000E+00 -5.992800E+01
       174 -4.236951E+00  0.000000E+00 -4.236933E+00  0.000000E+00 -8.218592E+00 -2.447141E+02  0.000000E+00 -5.991400E+01
       175 -4.338524E+00  0.000000E+00 -4.338507E+00  0.000000E+00 -8.219514E+00 -2.385382E+02  0.000000E+00 -5.989900E+01
       176 -4.339239E+00  0.000000E+00 -4.339219E+00  0.000000E+00 -8.220343E+00 -2.469319E+02  0.000000E+00 -5.988400E+01
       177 -4.336650E+00  0.000000E+00 -4.336627E+00  0.000000E+00 -8.221142E+00 -2.491901E+02  0.000000E+00 -5.987000E+01
       178 -4.325008E+00  0.000000E+00 -4.324983E+00  0.000000E+00 -8.222013E+00 -2.517063E+02  0.000000E+00 -5.985500E+01
       179 -4.312537E+00  0.000000E+00 -4.312512E+00  0.000000E+00 -8.223189E+00 -2.533074E+02  0.000000E+00 -5.984000E+01
       180 -4.296159E+00  0.000000E+00 -4.296133E+00  0.000000E+00 -8.224827E+00 -2.550032E+02  0.000000E+00 -5.982500E+01
       181 -4.275761E+00  0.000000E+00 -4.275732E+00  0.000000E+00 -8.226973E+00 -2.569174E+02  0.000000E+00 -5.981000E+01
       182 -4.248102E+00  0.000000E+00 -4.248072E+00  0.000000E+00 -8.229607E+00 -2.592869E+02  0.000000E+00 -5.979500E+01
       183 -4.223090E+00  0.000000E+00 -4.223058E+00  0.000000E+00 -8.232626E+00 -2.605408E+02  0.000000E+00 -5.978100E+01
       184 -4.202955E+00  0.000000E+00 -4.202926E+00  0.000000E+00 -8.235957E+00 -2.611530E+02  0.000000E+00 -5.976600E+01
       185 -4.193055E+00  0.000000E+00 -4.193027E+00  0.000000E+00 -8.239424E+00 -2.604908E+02  0.000000E+00 -5.975100E+01
       186 -4.189115E+00  0.000000E+00 -4.189086E+00  0.000000E+00 -8.242852E+00 -2.599834E+02  0.000000E+00 -5.973600E+01
       187 -4.190109E+00  0.000000E+00 -4.190082E+00  0.000000E+00 -8.246158E+00 -2.591450E+02  0.000000E+00 -5.972200E+01
       188 -4.191729E+00  0.000000E+00 -4.191703E+00  0.000000E+00 -8.249176E+00 -2.586109E+02  0.000000E+00 -5.970700E+01
       189 -4.193225E+00  0.000000E+00 -4.193200E+00  0.000000E+00 -8.251881E+00 -2.583617E+02  0.000000E+00 -5.969200E+01
       190 -4.195178E+00  0.000000E+00 -4.195152E+00  0.000000E+00 -8.254221E+00 -2.582282E+02  0.000000E+00 -5.967800E+01
       191 -4.196982E+00  0.000000E+00 -4.196956E+00  0.000000E+00 -8.256268E+00 -2.579585E+02  0.000000E+00 -5.966300E+01
       192 -4.198897E+00  0.000000E+00 -4.198872E+00  0.000000E+00 -8.258004E+00 -2.578092E+02  0.000000E+00 -5.964800E+01
