#plants2
# 1=year
# 2=month
# 3=day
# 4=simulation time
# 5=potential soil evaporation [mm/T]
# 6=potential transpiration of plants (including evaporation of interception) [mm/T]
# 7=evaporation of interception due "with energy leftover" from eva_soil [mm/T]
# 8=evaporation of interception plants [mm/T]
# 9=actual soil evaporation [mm/T]
#10=actual transpiration [mm/T]
#11=potential flux [mm/T]
#12=actual flux [mm/T]
#13=alphaAvg
year month  day time    eva_pot    trans_pot       i_soil     i_plants      eva_act   transp_act     flux_pot     flux_act     alphaAvg
2022 10  1     1.00  7.75706E-02  0.00000E+00  0.00000E+00  0.00000E+00  7.75778E-02  0.00000E+00  7.75706E-02  7.75778E-02  1.00000E+00
2022 10  1     2.00  5.00990E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.00958E-02  0.00000E+00 -9.49901E-01 -9.49904E-01  1.00000E+00
2022 10  1     3.00  4.29915E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.29825E-02  0.00000E+00 -3.95701E+00 -3.95702E+00  1.00000E+00
2022 10  1     4.00  3.85783E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.85735E-02  0.00000E+00 -5.96142E+00 -5.96143E+00  1.00000E+00
2022 10  1     5.00  3.43617E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.43328E-02  0.00000E+00 -1.49656E+01 -1.49657E+01  1.00000E+00
2022 10  1     6.00  4.45720E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.45515E-02  0.00000E+00 -4.95543E+00 -4.95545E+00  1.00000E+00
2022 10  1     7.00  3.85069E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.84978E-02  0.00000E+00  3.85069E-02  3.84978E-02  1.00000E+00
2022 10  1     8.00  2.17330E-02  0.00000E+00  0.00000E+00  0.00000E+00  2.17660E-02  0.00000E+00  2.17330E-02  2.17660E-02  1.00000E+00
2022 10  1     9.00  5.18912E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.19118E-02  0.00000E+00  5.18912E-02  5.19118E-02  1.00000E+00
2022 10  1    10.00  4.71800E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.72144E-02  0.00000E+00  4.71800E-02  4.72144E-02  1.00000E+00
2022 10  1    11.00  1.85509E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.85527E-01  0.00000E+00  1.85509E-01  1.85527E-01  1.00000E+00
2022 10  1    12.00  2.06221E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.06229E-01  0.00000E+00  2.06221E-01  2.06229E-01  1.00000E+00
2022 10  1    13.00  1.88708E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.88716E-01  0.00000E+00  1.88708E-01  1.88716E-01  1.00000E+00
2022 10  1    14.00  2.97434E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.97461E-01  0.00000E+00  2.97434E-01  2.97461E-01  1.00000E+00
2022 10  1    15.00  2.95811E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.95812E-01  0.00000E+00  2.95811E-01  2.95812E-01  1.00000E+00
2022 10  1    16.00  1.86993E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.86984E-01  0.00000E+00  1.86993E-01  1.86984E-01  1.00000E+00
2022 10  1    17.00  1.29480E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.29466E-01  0.00000E+00  1.29480E-01  1.29466E-01  1.00000E+00
2022 10  1    18.00  4.03934E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.04049E-02  0.00000E+00  4.03934E-02  4.04049E-02  1.00000E+00
2022 10  1    19.00  1.98602E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.98828E-02  0.00000E+00  1.98602E-02  1.98828E-02  1.00000E+00
2022 10  1    20.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.14505E-05  0.00000E+00 -7.94178E-03 -7.92033E-03  1.00000E+00
2022 10  1    21.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -7.73639E-06  0.00000E+00 -1.64850E-02 -1.64927E-02  1.00000E+00
2022 10  1    22.00  2.30558E-03  0.00000E+00  0.00000E+00  0.00000E+00  2.31184E-03  0.00000E+00  2.30558E-03  2.31184E-03  1.00000E+00
2022 10  1    23.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.34596E-06  0.00000E+00 -1.03756E-02 -1.03849E-02  1.00000E+00
2022 10  1    24.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.20758E-05  0.00000E+00 -1.01628E-02 -1.01507E-02  1.00000E+00
2022 10  2    25.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.16798E-05  0.00000E+00 -9.45223E-03 -9.46391E-03  1.00000E+00
2022 10  2    26.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.78993E-07  0.00000E+00 -6.77442E-03 -6.77364E-03  1.00000E+00
2022 10  2    27.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.06352E-05  0.00000E+00 -9.90906E-03 -9.89842E-03  1.00000E+00
2022 10  2    28.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.05997E-05  0.00000E+00 -9.87114E-03 -9.88174E-03  1.00000E+00
2022 10  2    29.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.55618E-05  0.00000E+00 -5.01222E+00 -5.01219E+00  1.00000E+00
2022 10  2    30.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  5.38195E-05  0.00000E+00 -2.00953E+00 -2.00948E+00  1.00000E+00
2022 10  2    31.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.65914E-05  0.00000E+00 -4.00425E+00 -4.00427E+00  1.00000E+00
2022 10  2    32.00  1.88496E-03  0.00000E+00  0.00000E+00  0.00000E+00  1.88427E-03  0.00000E+00 -9.98115E-01 -9.98116E-01  1.00000E+00
2022 10  2    33.00  1.38016E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.38169E-02  0.00000E+00 -9.86198E-01 -9.86183E-01  1.00000E+00
2022 10  2    34.00  3.57368E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.57703E-02  0.00000E+00  3.57368E-02  3.57703E-02  1.00000E+00
2022 10  2    35.00  1.22374E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.22386E-01  0.00000E+00  1.22374E-01  1.22386E-01  1.00000E+00
2022 10  2    36.00  9.80983E-02  0.00000E+00  0.00000E+00  0.00000E+00  9.80952E-02  0.00000E+00  9.80983E-02  9.80952E-02  1.00000E+00
2022 10  2    37.00  1.07363E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.07369E-01  0.00000E+00  1.07363E-01  1.07369E-01  1.00000E+00
2022 10  2    38.00  1.54282E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.54321E-01  0.00000E+00  1.54282E-01  1.54321E-01  1.00000E+00
2022 10  2    39.00  9.35209E-02  0.00000E+00  0.00000E+00  0.00000E+00  9.35052E-02  0.00000E+00  9.35209E-02  9.35052E-02  1.00000E+00
2022 10  2    40.00  6.05091E-02  0.00000E+00  0.00000E+00  0.00000E+00  6.05180E-02  0.00000E+00  6.05091E-02  6.05180E-02  1.00000E+00
2022 10  2    41.00  4.86437E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.86399E-02  0.00000E+00  4.86437E-02  4.86399E-02  1.00000E+00
2022 10  2    42.00  2.14115E-02  0.00000E+00  0.00000E+00  0.00000E+00  2.14040E-02  0.00000E+00  2.14115E-02  2.14040E-02  1.00000E+00
2022 10  2    43.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.28515E-06  0.00000E+00 -2.62893E-03 -2.63822E-03  1.00000E+00
2022 10  2    44.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.02802E-06  0.00000E+00 -3.34288E-03 -3.33485E-03  1.00000E+00
2022 10  2    45.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.42474E-07  0.00000E+00 -4.75386E-03 -4.75400E-03  1.00000E+00
2022 10  2    46.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -7.24360E-06  0.00000E+00 -9.40279E-03 -9.41003E-03  1.00000E+00
2022 10  2    47.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.15993E-05  0.00000E+00 -1.58396E-02 -1.58612E-02  1.00000E+00
2022 10  2    48.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.54814E-05  0.00000E+00 -1.76366E-02 -1.76211E-02  1.00000E+00
2022 10  3    49.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.46590E-07  0.00000E+00 -1.71037E-02 -1.71036E-02  1.00000E+00
2022 10  3    50.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.37149E-05  0.00000E+00 -1.95032E-02 -1.95169E-02  1.00000E+00
2022 10  3    51.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.32389E-05  0.00000E+00 -1.85346E-02 -1.85214E-02  1.00000E+00
2022 10  3    52.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.85272E-08  0.00000E+00 -1.83768E-02 -1.83769E-02  1.00000E+00
2022 10  3    53.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.04988E-05  0.00000E+00 -1.86830E-02 -1.86935E-02  1.00000E+00
2022 10  3    54.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.05577E-05  0.00000E+00 -1.85868E-02 -1.85762E-02  1.00000E+00
2022 10  3    55.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  4.51183E-07  0.00000E+00 -1.72788E-02 -1.72783E-02  1.00000E+00
2022 10  3    56.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -6.29736E-06  0.00000E+00 -5.08090E-03 -5.08720E-03  1.00000E+00
2022 10  3    57.00  2.91221E-02  0.00000E+00  0.00000E+00  0.00000E+00  2.91137E-02  0.00000E+00  2.91221E-02  2.91137E-02  1.00000E+00
2022 10  3    58.00  1.36603E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.36618E-01  0.00000E+00  1.36603E-01  1.36618E-01  1.00000E+00
2022 10  3    59.00  2.01655E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.01672E-01  0.00000E+00  2.01655E-01  2.01672E-01  1.00000E+00
2022 10  3    60.00  2.07445E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.07437E-01  0.00000E+00  2.07445E-01  2.07437E-01  1.00000E+00
2022 10  3    61.00  2.45964E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.46004E-01  0.00000E+00  2.45964E-01  2.46004E-01  1.00000E+00
2022 10  3    62.00  2.61947E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.61953E-01  0.00000E+00  2.61947E-01  2.61953E-01  1.00000E+00
2022 10  3    63.00  1.74679E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.74672E-01  0.00000E+00  1.74679E-01  1.74672E-01  1.00000E+00
2022 10  3    64.00  1.16167E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.16160E-01  0.00000E+00  1.16167E-01  1.16160E-01  1.00000E+00
2022 10  3    65.00  4.17514E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.17435E-02  0.00000E+00  4.17514E-02  4.17435E-02  1.00000E+00
2022 10  3    66.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.27613E-05  0.00000E+00 -1.46818E-02 -1.46690E-02  1.00000E+00
2022 10  3    67.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -3.17379E-06  0.00000E+00 -2.57446E-02 -2.57478E-02  1.00000E+00
2022 10  3    68.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -7.53815E-06  0.00000E+00 -1.95849E-02 -1.95924E-02  1.00000E+00
2022 10  3    69.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.76264E-06  0.00000E+00 -2.02429E-02 -2.02351E-02  1.00000E+00
2022 10  3    70.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -8.63511E-08  0.00000E+00 -2.02285E-02 -2.02286E-02  1.00000E+00
2022 10  3    71.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.08563E-06  0.00000E+00 -2.15484E-02 -2.15575E-02  1.00000E+00
2022 10  3    72.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  9.53346E-06  0.00000E+00 -2.31090E-02 -2.30995E-02  1.00000E+00
2022 10  4    73.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.41484E-07  0.00000E+00 -2.15758E-02 -2.15756E-02  1.00000E+00
2022 10  4    74.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.08598E-06  0.00000E+00 -2.32068E-02 -2.32159E-02  1.00000E+00
2022 10  4    75.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.32444E-06  0.00000E+00 -2.19854E-02 -2.19771E-02  1.00000E+00
2022 10  4    76.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.61526E-05  0.00000E+00 -2.15806E-02 -2.15968E-02  1.00000E+00
2022 10  4    77.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -5.96518E-08  0.00000E+00 -2.06706E-02 -2.06707E-02  1.00000E+00
2022 10  4    78.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.53358E-05  0.00000E+00 -2.04738E-02 -2.04891E-02  1.00000E+00
2022 10  4    79.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.49597E-05  0.00000E+00 -2.02434E-02 -2.02284E-02  1.00000E+00
2022 10  4    80.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  3.47751E-06  0.00000E+00 -5.58371E-03 -5.58023E-03  1.00000E+00
2022 10  4    81.00  1.89261E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.89206E-02  0.00000E+00  1.89261E-02  1.89206E-02  1.00000E+00
2022 10  4    82.00  1.24970E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.24998E-01  0.00000E+00  1.24970E-01  1.24998E-01  1.00000E+00
2022 10  4    83.00  2.26846E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.26872E-01  0.00000E+00  2.26846E-01  2.26872E-01  1.00000E+00
2022 10  4    84.00  2.79758E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.79765E-01  0.00000E+00  2.79758E-01  2.79765E-01  1.00000E+00
2022 10  4    85.00  2.97114E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.97113E-01  0.00000E+00  2.97114E-01  2.97113E-01  1.00000E+00
2022 10  4    86.00  2.85895E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.85892E-01  0.00000E+00  2.85895E-01  2.85892E-01  1.00000E+00
2022 10  4    87.00  2.47683E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.47665E-01  0.00000E+00  2.47683E-01  2.47665E-01  1.00000E+00
2022 10  4    88.00  1.66173E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.66160E-01  0.00000E+00  1.66173E-01  1.66160E-01  1.00000E+00
2022 10  4    89.00  7.36910E-02  0.00000E+00  0.00000E+00  0.00000E+00  7.36750E-02  0.00000E+00  7.36910E-02  7.36750E-02  1.00000E+00
2022 10  4    90.00  2.43467E-03  0.00000E+00  0.00000E+00  0.00000E+00  2.42153E-03  0.00000E+00  2.43467E-03  2.42153E-03  1.00000E+00
2022 10  4    91.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -4.50092E-06  0.00000E+00 -1.51181E-02 -1.51226E-02  1.00000E+00
2022 10  4    92.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.75367E-06  0.00000E+00 -2.61653E-02 -2.61751E-02  1.00000E+00
2022 10  4    93.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.27363E-06  0.00000E+00 -1.22368E-02 -1.22355E-02  1.00000E+00
2022 10  4    94.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.37458E-05  0.00000E+00 -1.84686E-02 -1.84549E-02  1.00000E+00
2022 10  4    95.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  2.30003E-07  0.00000E+00 -1.56668E-02 -1.56666E-02  1.00000E+00
2022 10  4    96.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.30558E-05  0.00000E+00 -2.00252E-02 -2.00383E-02  1.00000E+00
2022 10  5    97.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.47150E-06  0.00000E+00 -1.01791E-02 -1.01706E-02  1.00000E+00
2022 10  5    98.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -2.07387E-06  0.00000E+00 -1.82359E-02 -1.82380E-02  1.00000E+00
2022 10  5    99.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.13842E-05  0.00000E+00 -2.10121E-02 -2.10235E-02  1.00000E+00
2022 10  5   100.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.60852E-06  0.00000E+00 -1.28298E-02 -1.28222E-02  1.00000E+00
2022 10  5   101.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -5.84744E-07  0.00000E+00 -1.50092E-02 -1.50098E-02  1.00000E+00
2022 10  5   102.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.03527E-05  0.00000E+00 -1.80908E-02 -1.81012E-02  1.00000E+00
2022 10  5   103.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  8.32509E-06  0.00000E+00 -1.38248E-02 -1.38165E-02  1.00000E+00
2022 10  5   104.00  1.88424E-03  0.00000E+00  0.00000E+00  0.00000E+00  1.88796E-03  0.00000E+00  1.88424E-03  1.88796E-03  1.00000E+00
2022 10  5   105.00  1.11919E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.11850E-02  0.00000E+00  1.11919E-02  1.11850E-02  1.00000E+00
2022 10  5   106.00  4.29055E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.29001E-02  0.00000E+00  4.29055E-02  4.29001E-02  1.00000E+00
2022 10  5   107.00  1.76516E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.76533E-01  0.00000E+00  1.76516E-01  1.76533E-01  1.00000E+00
2022 10  5   108.00  2.84434E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.84447E-01  0.00000E+00  2.84434E-01  2.84447E-01  1.00000E+00
2022 10  5   109.00  3.28419E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.28414E-01  0.00000E+00  3.28419E-01  3.28414E-01  1.00000E+00
2022 10  5   110.00  3.39981E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.39984E-01  0.00000E+00  3.39981E-01  3.39984E-01  1.00000E+00
2022 10  5   111.00  3.10238E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.10240E-01  0.00000E+00  3.10238E-01  3.10240E-01  1.00000E+00
2022 10  5   112.00  2.20859E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.20838E-01  0.00000E+00  2.20859E-01  2.20838E-01  1.00000E+00
2022 10  5   113.00  1.11774E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.11768E-01  0.00000E+00  1.11774E-01  1.11768E-01  1.00000E+00
2022 10  5   114.00  5.93863E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.93818E-02  0.00000E+00  5.93863E-02  5.93818E-02  1.00000E+00
2022 10  5   115.00  2.70407E-02  0.00000E+00  0.00000E+00  0.00000E+00  2.70335E-02  0.00000E+00  2.70407E-02  2.70335E-02  1.00000E+00
2022 10  5   116.00  3.93450E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.93478E-02  0.00000E+00  3.93450E-02  3.93478E-02  1.00000E+00
2022 10  5   117.00  5.38450E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.38443E-02  0.00000E+00  5.38450E-02  5.38443E-02  1.00000E+00
2022 10  5   118.00  5.61248E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.61250E-02  0.00000E+00  5.61248E-02  5.61250E-02  1.00000E+00
2022 10  5   119.00  4.01656E-02  0.00000E+00  0.00000E+00  0.00000E+00  4.01545E-02  0.00000E+00  4.01656E-02  4.01545E-02  1.00000E+00
2022 10  5   120.00  1.45908E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.45847E-02  0.00000E+00  1.45908E-02  1.45847E-02  1.00000E+00
2022 10  6   121.00  7.15123E-03  0.00000E+00  0.00000E+00  0.00000E+00  7.12984E-03  0.00000E+00 -7.99285E+00 -7.99287E+00  1.00000E+00
2022 10  6   122.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -9.06779E-06  0.00000E+00 -3.91669E-03 -3.92576E-03  1.00000E+00
2022 10  6   123.00  1.22236E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.22593E-02  0.00000E+00  1.22236E-02  1.22593E-02  1.00000E+00
2022 10  6   124.00  1.31915E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.32053E-02  0.00000E+00  1.31915E-02  1.32053E-02  1.00000E+00
2022 10  6   125.00  1.67569E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.67449E-02  0.00000E+00  1.67569E-02  1.67449E-02  1.00000E+00
2022 10  6   126.00  1.20275E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.20129E-02  0.00000E+00  1.20275E-02  1.20129E-02  1.00000E+00
2022 10  6   127.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.15779E-06  0.00000E+00 -9.87602E-04 -9.88760E-04  1.00000E+00
2022 10  6   128.00  1.21631E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.21749E-02  0.00000E+00  1.21631E-02  1.21749E-02  1.00000E+00
2022 10  6   129.00  5.85630E-02  0.00000E+00  0.00000E+00  0.00000E+00  5.85605E-02  0.00000E+00  5.85630E-02  5.85605E-02  1.00000E+00
2022 10  6   130.00  1.61453E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.61478E-01  0.00000E+00  1.61453E-01  1.61478E-01  1.00000E+00
2022 10  6   131.00  2.30953E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.30973E-01  0.00000E+00  2.30953E-01  2.30973E-01  1.00000E+00
2022 10  6   132.00  2.80645E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.80658E-01  0.00000E+00  2.80645E-01  2.80658E-01  1.00000E+00
2022 10  6   133.00  3.08511E-01  0.00000E+00  0.00000E+00  0.00000E+00  3.08535E-01  0.00000E+00  3.08511E-01  3.08535E-01  1.00000E+00
2022 10  6   134.00  2.98845E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.98845E-01  0.00000E+00  2.98845E-01  2.98845E-01  1.00000E+00
2022 10  6   135.00  2.49318E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.49314E-01  0.00000E+00  2.49318E-01  2.49314E-01  1.00000E+00
2022 10  6   136.00  1.89883E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.89868E-01  0.00000E+00  1.89883E-01  1.89868E-01  1.00000E+00
2022 10  6   137.00  1.13481E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.13460E-01  0.00000E+00  1.13481E-01  1.13460E-01  1.00000E+00
2022 10  6   138.00  1.79266E-02  0.00000E+00  0.00000E+00  0.00000E+00  1.79120E-02  0.00000E+00  1.79266E-02  1.79120E-02  1.00000E+00
2022 10  6   139.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -7.58158E-06  0.00000E+00 -1.43523E-02 -1.43599E-02  1.00000E+00
2022 10  6   140.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  6.87576E-06  0.00000E+00 -6.20906E-03 -6.20218E-03  1.00000E+00
2022 10  6   141.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.27098E-05  0.00000E+00 -1.01643E-02 -1.01770E-02  1.00000E+00
2022 10  6   142.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.16919E-05  0.00000E+00 -1.10638E-02 -1.10521E-02  1.00000E+00
2022 10  6   143.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.63605E-06  0.00000E+00 -1.63235E-02 -1.63251E-02  1.00000E+00
2022 10  6   144.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.09717E-05  0.00000E+00 -1.26498E-02 -1.26608E-02  1.00000E+00
2022 10  7   145.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.32211E-05  0.00000E+00 -1.82665E-02 -1.82533E-02  1.00000E+00
2022 10  7   146.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.14286E-06  0.00000E+00 -2.14854E-02 -2.14865E-02  1.00000E+00
2022 10  7   147.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.08802E-05  0.00000E+00 -2.03579E-02 -2.03688E-02  1.00000E+00
2022 10  7   148.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  9.64089E-06  0.00000E+00 -1.69842E-02 -1.69746E-02  1.00000E+00
2022 10  7   149.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -7.26754E-07  0.00000E+00 -1.92985E-02 -1.92992E-02  1.00000E+00
2022 10  7   150.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.07882E-05  0.00000E+00 -2.17444E-02 -2.17552E-02  1.00000E+00
2022 10  7   151.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.07222E-06  0.00000E+00 -1.38180E-02 -1.38109E-02  1.00000E+00
2022 10  7   152.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  1.76483E-06  0.00000E+00 -6.22144E-03 -6.21968E-03  1.00000E+00
2022 10  7   153.00  3.72635E-02  0.00000E+00  0.00000E+00  0.00000E+00  3.72639E-02  0.00000E+00  3.72635E-02  3.72639E-02  1.00000E+00
2022 10  7   154.00  1.36790E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.36800E-01  0.00000E+00  1.36790E-01  1.36800E-01  1.00000E+00
2022 10  7   155.00  2.22775E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.22803E-01  0.00000E+00  2.22775E-01  2.22803E-01  1.00000E+00
2022 10  7   156.00  2.79288E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.79302E-01  0.00000E+00  2.79288E-01  2.79302E-01  1.00000E+00
2022 10  7   157.00  2.89054E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.89066E-01  0.00000E+00  2.89054E-01  2.89066E-01  1.00000E+00
2022 10  7   158.00  2.77820E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.77815E-01  0.00000E+00  2.77820E-01  2.77815E-01  1.00000E+00
2022 10  7   159.00  2.41135E-01  0.00000E+00  0.00000E+00  0.00000E+00  2.41127E-01  0.00000E+00  2.41135E-01  2.41127E-01  1.00000E+00
2022 10  7   160.00  1.70766E-01  0.00000E+00  0.00000E+00  0.00000E+00  1.70731E-01  0.00000E+00  1.70766E-01  1.70731E-01  1.00000E+00
2022 10  7   161.00  8.83373E-02  0.00000E+00  0.00000E+00  0.00000E+00  8.83337E-02  0.00000E+00  8.83373E-02  8.83337E-02  1.00000E+00
2022 10  7   162.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -1.94278E-05  0.00000E+00 -1.13374E-03 -1.15317E-03  1.00000E+00
2022 10  7   163.00  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00  7.09749E-06  0.00000E+00 -1.78606E-02 -1.78535E-02  1.00000E+00
